,id,Scientific_Name,Common_Name,size,Size_category,Mass,Habitat,Habitat_Category,Migration,Trophic_Level__Feeding_Habits_,Min_Latitude,Max_Latitude,Centroid_Latitude,Centroid_Longitude,Range_Size,General_Describtion,species_status,status
It is endemic to Indonesia, where it occurs on Sumatra and Java.",Least Concern,ENRICHED
5498,5394,pericrocotus roseus,Rosy Minivet,193.7,Medium,19.2,Forest,Semi-open habitats,1,Carnivore,16.24,36.79,25.53,95.74,1556822.15,The rosy minivet (Pericrocotus roseus) is a species of bird in the family Campephagidae. The male is distinguished from other minivets by having a deep pink/light red shade in wings and tail and the female having an olive/olive yellow rump as against bright yellow in other minivets. Both male and female are grey above.,extant,ENRICHED
5499,8249,pericrocotus solaris,Gray-chinned Minivet,196.7,Medium,14.5,Forest,Semi-open habitats,1,Carnivore,10.49,29.13,22.67,103.76,2902202.90,"The grey-chinned minivet (Pericrocotus solaris) is a species of bird in the family Campephagidae. It is found from the Himalayas to China, Taiwan and Southeast Asia. Its natural habitat is forests about 1,000–2,000 m (3,300–6,600 ft) in elevation. The International Union for Conservation of Nature (IUCN) has assessed it as a least-concern species.",Least Concern,ENRICHED
5500,3849,pericrocotus tegimae,Ryukyu Minivet,198.1,Medium,21.0,Forest,Semi-open habitats,1,Carnivore,24.26,34.55,32.80,131.49,58093.74,"The Ryukyu minivet (Pericrocotus tegimae) is a species of bird in the family Campephagidae.
It is endemic to Japan. The species was previously thought to be a subspecies of the ashy minivet. Its specific name is named for the Japanese naturalist Seiichi Tegima.[2]",Least Concern,ENRICHED
5501,10784,periparus ater,Coal Tit,122.6,Small,9.2,Forest,Dense habitats,1,Omnivore,23.02,68.98,52.81,75.18,18987457.58,0,extant,ENRICHED
5502,5926,periparus rubidiventris,Rufous-vented Tit,139.5,Small,11.83,Forest,Dense habitats,1,Carnivore,24.91,38.28,31.96,98.06,949945.60,"The rufous-vented tit (Periparus rubidiventris) is an Asian songbird species in the tit and chickadee family (Paridae). Some of its subspecies were formerly assigned to its western relative the rufous-naped tit (P. rufonuchalis), or these two were considered entirely conspecific.",extant,ENRICHED
5503,5302,periparus rufonuchalis,Rufous-naped Tit,148.1,Medium,12.64,Forest,Dense habitats,1,Omnivore,27.66,43.19,35.71,71.68,530583.68,"The rufous-naped tit (Periparus rufonuchalis), also known as the black-breasted tit or dark-grey tit, is an Asian songbird species in the tit and chickadee family (Paridae). It was sometimes considered conspecific with the rufous-vented tit (P. rubidiventris), and was formerly placed in the genus Parus.[2]",Least Concern,ENRICHED
5504,10323,perisoreus canadensis,Gray Jay,322.6,Medium,71.58,Forest,Dense habitats,1,Omnivore,33.79,68.78,56.26,-107.33,7301159.58,"The Canada jay (Perisoreus canadensis), also known as the gray jay, grey jay, camp robber, or whisky jack, is a passerine bird of the family Corvidae. It is found in boreal forests of North America north to the tree line, and in the Rocky Mountains subalpine zone south to New Mexico and Arizona. A fairly large songbird, the Canada jay has pale grey underparts, darker grey upperparts, and a grey-white head with a darker grey nape. It is one of three members of the genus Perisoreus, a genus more closely related to the magpie genus Cyanopica than to other birds known as jays. The Canada jay itself has nine recognized subspecies.",extant,ENRICHED
5505,10298,perisoreus infaustus,Siberian Jay,304.4,Medium,84.4,Forest,Dense habitats,1,Omnivore,43.73,70.31,59.77,93.47,11840129.85,"The Siberian jay (Perisoreus infaustus) is a small jay with a widespread distribution within the coniferous forests in North Eurasia. It has grey-brown plumage with a darker brown crown and a paler throat. It is rusty-red in a panel near the wing-bend, on the undertail coverts and on the sides of the tail. The sexes are similar. Although its habitat is being fragmented, it is a common bird with a very wide range so the International Union for Conservation of Nature has assessed its conservation status as being of ""least concern"".",extant,ENRICHED
5506,5288,perisoreus internigrans,Sichuan Jay,354.1,Large,102.0,Forest,Dense habitats,1,Omnivore,29.97,34.15,32.34,100.92,143343.38,The Sichuan jay (Perisoreus internigrans) is a species of bird in the family Corvidae. It is endemic to China.,Near Threatened,ENRICHED
5507,8596,perissocephalus tricolor,Capuchinbird,363.7,Large,338.88,Forest,Dense habitats,1,Herbivore,-3.34,8.26,2.29,-59.02,1655180.77,"The capuchinbird or calfbird (Perissocephalus tricolor) is a large passerine bird of the family Cotingidae. It is monotypic within the genus Perissocephalus.[1][2] It is found in humid forests (up to 1,400 metres (4,600 ft) but mostly below 600 m) in north-eastern South America, almost entirely north of the Amazon River and east of Rio Negro (Colombia, Venezuela, Brazil and The Guianas).",extant,ENRICHED
5508,10700,pernis apivorus,European Honey-Buzzard,704.5,Large,754.37,Forest,Dense habitats,3,Carnivore,35.76,67.06,54.03,38.95,9317297.54,0,Least Concern,ENRICHED
5509,4965,pernis celebensis,Barred Honey-Buzzard,637.6,Large,721.99,Forest,Semi-open habitats,1,Carnivore,-5.71,1.84,-2.13,121.11,155679.51,The barred honey buzzard or Sulawesi honey buzzard (Pernis celebensis) is a species of bird of prey in the family Accipitridae.,extant,ENRICHED
5510,8573,petroica australis,New Zealand Robin,194.3,Medium,31.33,Forest,Semi-open habitats,2,Carnivore,-47.29,-40.68,-43.08,170.99,43012.79,"The South Island robin (Petroica australis), also known in Māori as the Kakaruwai.[2], is a sparrow-sized bird found only in New Zealand, where it has the status of a protected endemic species. The birds are sparsely distributed through the South Island and Stewart Island/Rakiura, although the distribution is not continuous. The nominate, and the Stewart Island robin (P. australis rakiura) are the two subspecies. The species is closely related to the North Island robin (formerly P. australis longipes, now considered a distinct species),[3] and also to the extremely rare black robin (P. traversi) of the Chatham Islands.",extant,ENRICHED
5511,2752,petroica bivittata,Mountain Robin,139.4,Small,9.0,Forest,Dense habitats,1,Carnivore,-8.97,-3.48,-5.08,141.49,16203.38,"The mountain robin[2] (Petroica bivittata), also known as subalpine robin, alpine robin or  cloud-forest robin, is a species of bird in the family Petroicidae. It is found sparsely throughout the New Guinea Highlands.[1]",Least Concern,ENRICHED
5512,6934,petroica longipes,North Island Robin,189.9,Medium,31.33,Forest,Semi-open habitats,2,Carnivore,-40.97,-35.52,-38.68,175.85,37371.10,"The North Island robin (Petroica longipes) (Māori: toutouwai)[2] is a species of Australasian robin endemic to the North Island of New Zealand. It and the South Island robin (P. australis) of the South Island and Stewart Island were once considered conspecific (and called the ""New Zealand robin""), but mitochondrial DNA sequences have shown that the two lineages split prior to the Pleistocene, and support the classification as two different species.[3]",unknown,ENRICHED
5513,10246,petroica macrocephala,Tomtit,150.4,Medium,11.79,Forest,Dense habitats,1,Carnivore,-50.93,-34.97,-41.87,172.20,203486.28,"The tomtit (Petroica macrocephala) is a small passerine bird in the family Petroicidae, the Australasian robins. It is endemic to the islands of New Zealand, ranging across the main islands as well as several of the outlying islands. In the Māori language, the North Island tomtit is known as miromiro and the South Island tomtit is known as ngirungiru.[2] This bird has several other Māori and English names as well. There are several subspecies showing considerable variation in plumage and size. The species is not threatened and has adapted to the changes made to New Zealand's biodiversity.",extant,ENRICHED
5514,9590,petroica rodinogaster,Pink Robin,137.6,Small,10.24,Forest,Dense habitats,2,Carnivore,-43.64,-37.01,-40.58,146.56,103769.56,"The pink robin (Petroica rodinogaster) is a small passerine bird native to southeastern Australia. Its natural habitats are cool temperate forests of far southeastern Australia. Like many brightly coloured robins of the family Petroicidae, it is sexually dimorphic. Measuring  13.5 cm (5.3 in) in length, the robin has a small, thin, black bill, and dark brown eyes and legs. The male has a distinctive white forehead spot and pink breast, with grey-black upperparts, wings and tail. The belly is white. The female has grey-brown plumage. The position of the pink robin and its Australian relatives on the passerine family tree is unclear; the Petroicidae are not closely related to either the European or American robins, but appear to be an early offshoot of the Passerida group of songbirds.",Least Concern,ENRICHED
5515,8632,petroica rosea,Rose Robin,135.7,Small,8.2,Forest,Dense habitats,3,Carnivore,-39.14,-32.78,-36.83,147.47,139967.55,"The rose robin (Petroica rosea) is a small passerine bird native to Australia. Like many brightly coloured robins of the Petroicidae, it is sexually dimorphic. The male has a distinctive pink breast. Its upperparts are dark grey with white frons, and its tail black with white tips. The underparts and shoulder are white. The female is an undistinguished grey-brown. The robin has a small black bill and eyes.",extant,ENRICHED
5516,8757,petroica traversi,Black Robin,168.7,Medium,23.5,Forest,Dense habitats,2,Carnivore,-44.36,-44.26,-44.31,-176.23,3.90,"The black robin or Chatham Island robin (Moriori: karure, Māori: kakaruia; Petroica traversi) is an endangered bird from the Chatham Islands off the east coast of New Zealand. It is closely related to the South Island robin (P. australis). It was first described by Walter Buller in 1872. The binomial commemorates the New Zealand botanist Henry H. Travers (1844–1928). Unlike its mainland counterparts, its flight capacity is somewhat reduced. Evolution in the absence of mammalian predators made it vulnerable to introduced species, such as cats and rats, and it became extinct on the main island of the Chatham group before 1871, being restricted to Little Mangere Island thereafter.[2]",Vulnerable,ENRICHED
5517,7538,peucaea aestivalis,Bachman's Sparrow,134.8,Small,19.56,Forest,Semi-open habitats,2,Herbivore,26.07,38.18,32.57,-86.64,761850.70,"Bachman's sparrow (Peucaea aestivalis), also known as the pinewoods sparrow or oakwoods sparrow, is a small American sparrow that is endemic to the southeastern United States. This species was named in honor of Reverend John Bachman.[4]",Not Evaluated,ENRICHED
5518,8122,peucedramus taeniatus,Olive Warbler,142.4,Small,11.0,Forest,Dense habitats,2,Carnivore,12.67,34.40,23.77,-102.36,692877.18,The olive warbler (Peucedramus taeniatus) is a small passerine bird. It is the only member of the genus Peucedramus and the family Peucedramidae.,extant,ENRICHED
5519,4308,pezopetes capitalis,Large-footed Finch,207.8,Medium,55.8,Forest,Dense habitats,1,Omnivore,8.76,10.26,9.46,-83.39,3401.86,"The  large-footed finch (Pezopetes capitalis) is a  passerine bird endemic to the highlands of Costa Rica and western Panama. Despite its name, it is not a true finch, but rather a member of the large family Passerellidae, which also includes American sparrows, juncos and towhees. It is the only member of the genus Pezopetes.",Least Concern,ENRICHED
5520,7104,phacellodomus ferrugineigula,Orange-breasted Thornbird,172.8,Medium,24.5,Forest,Dense habitats,1,Carnivore,-32.28,-19.30,-25.74,-48.89,586137.08,"The orange-breasted thornbird (Phacellodomus ferrugineigula) is a species of bird in the Furnariinae subfamily of the ovenbird family Furnariidae.[2] It is found in Brazil, Uruguay, and possibly Argentina.[3]",unknown,ENRICHED
5521,8706,phaenicophaeus curvirostris,Chestnut-breasted Malkoha,423.1,Large,154.0,Forest,Dense habitats,1,Carnivore,-8.85,13.97,0.78,108.54,1217500.23,"The chestnut-breasted malkoha (Phaenicophaeus curvirostris) is a species of cuckoo in the family Cuculidae. Found in Southeast Asia from Myanmar through to eastern Java, the Philippines and Borneo, it is a large cuckoo measuring up to 49 cm (19 in) with grey and dark green upperparts and chestnut underparts, and a large curved pale upper mandible. The male and female are similar in plumage. Unlike many cuckoos, it builds its nest and raises its own young.[2]",unknown,ENRICHED
5522,5230,phaenicophaeus diardi,Black-bellied Malkoha,352.3,Large,62.1,Forest,Dense habitats,1,Carnivore,-5.96,11.83,1.27,108.18,1255042.99,"The black-bellied malkoha (Phaenicophaeus diardi) is a species of malkoha in the family Cuculidae. It is found in Brunei, Indonesia, Malaysia, Myanmar, Singapore, and Thailand. Its natural habitats are subtropical or tropical moist lowland forests, including mango trees,[2] and subtropical or tropical mangrove forests. It is threatened by habitat loss.",unknown,ENRICHED
5523,7526,phaenicophaeus pyrrhocephalus,Red-faced Malkoha,459.4,Large,91.9,Forest,Dense habitats,1,Carnivore,5.92,8.50,6.98,80.79,36559.21,"The  red-faced malkoha (Phaenicophaeus pyrrhocephalus) is a member of the cuckoo order of birds, the Cuculiformes. This malkoha species is endemic to Sri Lanka",Vulnerable,ENRICHED
5524,6484,phaenicophaeus sumatranus,Chestnut-bellied Malkoha,383.7,Large,91.94,Forest,Dense habitats,1,Carnivore,-5.96,11.83,1.23,108.15,1280940.39,"The chestnut-bellied malkoha (Phaenicophaeus sumatranus) is a species of cuckoo in the family Cuculidae.
It is found in Brunei, Indonesia, Malaysia, Myanmar, Singapore, and Thailand.
Its natural habitats are subtropical or tropical moist lowland forest, subtropical or tropical mangrove forest, and subtropical or tropical swampland.
It is threatened by habitat loss.",unknown,ENRICHED
5525,8106,phaenicophaeus tristis,Green-billed Malkoha,531.8,Large,117.0,Forest,Dense habitats,1,Carnivore,-7.01,30.69,18.67,98.34,4373319.66,The green-billed malkoha (Phaenicophaeus tristis) is a species of non-parasitic cuckoo found throughout Indian Subcontinent and Southeast Asia. The birds are waxy bluish black with a long graduated tail with white tips to the tail feathers. The bill is prominent and curved. These birds are found in dry scrub and thin forests.,unknown,ENRICHED
5526,3587,phaenicophilus poliocephalus,Gray-crowned Palm-Tanager / Gray-crowned Tanager,169.4,Medium,31.0,Forest,Semi-open habitats,1,Carnivore,18.02,18.97,18.40,-73.38,9268.82,"The grey-crowned tanager or grey-crowned palm-tanager (Phaenicophilus poliocephalus) is a Near Threatened species of bird in the family Phaenicophilidae, the Hispaniolan tanagers. It is endemic to the Caribbean island of Hispaniola, in both the Dominican Republic and Haiti.[2][3][1]",extant,ENRICHED
5527,7076,phaenostictus mcleannani,Ocellated Antbird,205.2,Medium,51.1,Forest,Dense habitats,1,Carnivore,-0.02,16.03,9.04,-81.10,254363.89,"The ocellated antbird (Phaenostictus mcleannani) is a species of antbird in the family Thamnophilidae. It is monotypic within the genus Phaenostictus and is found in southern Central America and the northwestern part of South America. Its natural habitat is the understory of tropical moist lowland forest, foothill forest, and tall secondary growth woodlands.",extant,ENRICHED
5528,504,phaethornis aethopygus,Tapajos Hermit,77.5,Small,3.0,Forest,Dense habitats,1,Herbivore,-9.92,-1.74,-5.98,-55.10,177912.39,The Tapajós hermit (Phaethornis aethopygus) is a species of hummingbird in the family Trochilidae. It is endemic to Brazil.[3],Vulnerable,ENRICHED
5529,3455,phaethornis anthophilus,Pale-bellied Hermit,124.8,Small,5.9,Forest,Dense habitats,1,Herbivore,1.76,12.49,8.58,-72.23,413680.80,"The pale-bellied hermit (Phaethornis anthophilus) is a species of hummingbird in the family Trochilidae. It is found in Colombia, Panama, and Venezuela.[3]",extant,ENRICHED
5530,2865,phaethornis atrimentalis,Black-throated Hermit,75.5,Small,2.6,Forest,Dense habitats,1,Herbivore,-11.80,5.51,-2.16,-74.54,829137.73,"The black-throated hermit (Phaethornis atrimentalis) is a species of hummingbird in the family Trochilidae. It is found in Colombia, Ecuador, and Peru.[3]",Not Evaluated,ENRICHED
5531,3944,phaethornis augusti,Sooty-capped Hermit,140.7,Small,6.0,Forest,Dense habitats,1,Herbivore,2.30,11.15,7.40,-65.99,557848.62,"The sooty-capped hermit (Phaethornis augusti) is a species of bird in the family Trochilidae, the hummingbirds. It is found in Brazil, Colombia, French Guiana, Guyana, Suriname, and Venezuela.[3][4]",extant,ENRICHED
5532,2866,phaethornis bourcieri,Straight-billed Hermit,115.8,Small,4.3,Forest,Dense habitats,1,Herbivore,-11.21,6.92,-0.34,-64.77,2982755.21,"The straight-billed hermit (Phaethornis bourcieri) is a species of bird in the family Trochilidae, the hummingbirds. It is found in Brazil, Colombia, Ecuador, French Guiana, Guyana, Peru, Suriname, and Venezuela.[4][5]",extant,ENRICHED
5533,5618,phaethornis eurynome,Scale-throated Hermit,131.5,Small,5.3,Forest,Dense habitats,1,Herbivore,-30.44,-13.93,-23.83,-49.33,934246.25,"The scale-throated hermit (Phaethornis eurynome) is a species in the hummingbird family Trochilidae. It is found in Argentina, Brazil, and Paraguay.[3]",extant,ENRICHED
5534,1510,phaethornis griseogularis,Gray-chinned Hermit,72.1,Small,2.3,Forest,Dense habitats,1,Herbivore,-6.37,10.41,2.24,-69.96,363135.55,"The grey-chinned hermit (Phaethornis griseogularis) is a species of hummingbird in the family Trochilidae.  It is found in Brazil, Colombia, Ecuador, Peru, and Venezuela.[4]",extant,ENRICHED
5535,8719,phaethornis guy,Green Hermit,128.3,Small,6.3,Forest,Dense habitats,1,Herbivore,-14.26,11.00,-2.19,-75.35,555160.16,"The green hermit (Phaethornis guy) is a large hummingbird that is a resident breeder from southern Central America (Costa Rica and Panama) south to northern South America (north-eastern Venezuela and Trinidad, and the northern Andes of eastern Peru)",extant,ENRICHED
5536,3456,phaethornis hispidus,White-bearded Hermit,114.9,Small,5.0,Forest,Dense habitats,1,Herbivore,-18.43,8.71,-5.41,-67.36,4008483.06,"The white-bearded hermit (Phaethornis hispidus) is a species of hummingbird in the family Trochilidae. It is found in Bolivia, Brazil, Colombia, Ecuador, Peru, and Venezuela.[3][4]",extant,ENRICHED
5537,7068,phaethornis idaliae,Minute Hermit,65.0,Small,2.6,Forest,Dense habitats,1,Herbivore,-23.01,-14.98,-19.75,-41.24,154965.58,The minute hermit (Phaethornis idaliae) is a tiny species of hummingbird in the family Trochilidae. It is endemic to Brazil.[3],Least Concern,ENRICHED
5538,4320,phaethornis koepckeae,Koepcke's Hermit,131.8,Small,5.03,Forest,Dense habitats,1,Herbivore,-13.75,-4.54,-10.14,-74.37,112547.48,Koepcke's hermit (Phaethornis koepckeae) is a species of hummingbird in the family Trochilidae. It is endemic to Peru.[3],Near Threatened,ENRICHED
5539,7666,phaethornis longirostris,Long-billed Hermit,131.2,Small,6.0,Forest,Dense habitats,1,Herbivore,5.44,18.75,12.00,-82.55,533601.88,"The long-billed hermit (Phaethornis longirostris) is a bird in the family Trochilidae, the hummingbirds. It is found from central Mexico south through Central America, Colombia and Ecuador into Peru.[4]",Least Concern,ENRICHED
5540,6428,phaethornis longuemareus,Little Hermit,84.0,Small,3.0,Forest,Dense habitats,1,Herbivore,2.39,10.84,6.30,-57.67,281728.00,"The little hermit (Phaethornis longuemareus) is a hummingbird that is a resident breeder in north-eastern Venezuela, northern Guyana, Suriname, French Guiana and Trinidad.[citation needed] This lowland species occurs in various semi-open wooded habitats, e.g. mangrove, secondary forest, plantations and scrub. In Trinidad it also occurs in rainforest. It is fairly common in most of its range, and therefore listed as Least Concern by BirdLife International.",Least Concern,ENRICHED
5541,6053,phaethornis malaris,Great-billed Hermit,132.8,Small,5.9,Forest,Dense habitats,1,Herbivore,-20.90,5.72,-5.49,-65.17,3790374.78,"The great-billed hermit (Phaethornis malaris) is a species of hummingbird in the family Trochilidae. It is found in Bolivia, Brazil, Colombia, Ecuador, French Guiana, Peru, Suriname, and Venezuela.[3][4]",Least Concern,ENRICHED
5542,83,phaethornis mexicanus,Mexican Hermit,154.8,Medium,6.0,Forest,Dense habitats,1,Herbivore,15.65,21.89,18.23,-101.06,91126.79,The Mexican hermit (Phaethornis mexicanus) is a species of hummingbird in the family Trochilidae. It is endemic to Mexico.[3],extant,ENRICHED
5543,2625,phaethornis philippii,Needle-billed Hermit,122.7,Small,5.0,Forest,Dense habitats,1,Herbivore,-13.91,-2.47,-7.46,-66.30,1596505.84,"The needle-billed hermit (Phaethornis philippii) is a species of hummingbird in the family Trochilidae. It is found in Bolivia, Brazil, and Peru.[3][4]",Least Concern,ENRICHED
5544,5691,phaethornis ruber,Reddish Hermit,66.9,Small,2.4,Forest,Dense habitats,1,Herbivore,-25.29,10.23,-7.16,-56.38,9729125.66,"The reddish hermit (Phaethornis ruber) is a species of bird in the family Trochilidae, the hummingbirds. It is found in Bolivia, Brazil, Colombia, Ecuador, Peru, Venezuela, and the Guianas.[3]",extant,ENRICHED
5545,1851,phaethornis rupurumii,Streak-throated Hermit,89.1,Small,3.7,Forest,Dense habitats,1,Herbivore,-4.42,7.79,3.21,-62.02,570013.04,"The streak-throated hermit (Phaethornis rupurumii), also known as the Rupurumi hermit, is a species of hummingbird in the family Trochilidae. It is found in Brazil, Colombia, Guyana, and Venezuela.[3][4]",extant,ENRICHED
5546,4321,phaethornis squalidus,Dusky-throated Hermit,107.0,Small,3.4,Forest,Dense habitats,1,Herbivore,-27.41,-18.83,-22.03,-44.48,272378.96,The dusky-throated hermit (Phaethornis squalidus) is a species of hummingbird in the family Trochilidae. It is endemic to Brazil.[3],Least Concern,ENRICHED
5547,6580,phaethornis striigularis,Stripe-throated Hermit,79.5,Small,3.0,Forest,Dense habitats,1,Herbivore,-3.56,19.34,10.60,-82.36,764879.78,The stripe-throated hermit (Phaethornis striigularis) is a species of hummingbird from Central America and north-western South America. It is generally fairly common and considered Least Concern by BirdLife International.,extant,ENRICHED
5548,971,phaethornis stuarti,White-browed Hermit,73.0,Small,2.9,Forest,Dense habitats,1,Herbivore,-18.06,-10.16,-13.89,-70.03,147916.92,The white-browed hermit (Phaethornis stuarti) is a species of hummingbird in the family Trochilidae. It is found in the Andean foothills and adjacent lowlands in Bolivia and Peru. Its natural habitat is subtropical or tropical moist lowland forest.,Least Concern,ENRICHED
5549,7932,phaethornis superciliosus,Long-tailed Hermit,128.3,Small,6.3,Forest,Dense habitats,1,Herbivore,-10.45,8.63,0.35,-57.01,2562623.83,"The long-tailed hermit (Phaethornis superciliosus) is a large hummingbird that is a resident breeder in Venezuela, the Guianas, and north-eastern Brazil. This species was formerly referred to as the eastern long-tailed hermit.",extant,ENRICHED
5550,4250,phaethornis syrmatophorus,Tawny-bellied Hermit,128.1,Small,5.8,Forest,Dense habitats,1,Herbivore,-7.00,7.23,0.97,-76.99,159638.35,"The tawny-bellied hermit (Phaethornis syrmatophorus) is a species of hummingbird in the family Trochilidae.  It is found in Colombia, Ecuador, and Peru.[3]",extant,ENRICHED
5551,5752,phaethornis yaruqui,White-whiskered Hermit,118.3,Small,5.4,Forest,Dense habitats,1,Herbivore,-3.69,7.87,2.89,-78.00,119931.58,The white-whiskered hermit (Phaethornis yaruqui) is a species of hummingbird in the family Trochilidae. It is found in Colombia and Ecuador.[3],Least Concern,ENRICHED
5552,6001,phainoptila melanoxantha,Black-and-yellow Silky-flycatcher / Black-and-yellow Phainoptila,212.2,Medium,56.0,Forest,Dense habitats,1,Herbivore,8.45,10.98,9.30,-82.95,6565.63,The black-and-yellow phainoptila or black-and-yellow silky-flycatcher (Phainoptila melanoxantha) is a species of bird in the family Ptiliogonatidae. It is monotypic within the genus Phainoptila.[2] It is found in Costa Rica and Panama.,Least Concern,ENRICHED
5553,4791,phapitreron amethystinus,Amethyst Brown-Dove,264.5,Medium,145.0,Forest,Dense habitats,1,Herbivore,5.56,18.65,12.02,123.21,227781.90,The amethyst brown dove (Phapitreron amethystinus) is a species of bird in the family Columbidae.,extant,ENRICHED
5554,2879,phapitreron brunneiceps,Mindanao Brown-Dove,254.6,Medium,146.0,Forest,Dense habitats,1,Herbivore,5.56,9.83,7.65,124.79,95407.83,"The Mindanao brown dove (Phapitreron brunneiceps) is a threatened species of bird in the family Columbidae. It is endemic to forests on the Philippine islands of Mindanao and Basilan, but it has not been recorded from the latter island since 1937. It is threatened by habitat loss and hunting. Until recently, it was considered conspecific with the Tawitawi brown dove and collectively called the dark-eared brown dove.",Vulnerable,ENRICHED
5555,3548,phapitreron cinereiceps,Tawitawi Brown-Dove,246.9,Medium,146.0,Forest,Dense habitats,1,Herbivore,5.05,5.35,5.20,120.06,621.55,"The Tawitawi brown dove (Phapitreron cinereiceps), also dark-eared brown dove, is a threatened species of bird in the family Columbidae noted for its orange-peach breast. It is endemic to forests in the Sulu Archipelago (islands of Tawi-Tawi and Sanga-Sanga) in the Philippines. Until recently it was considered conspecific with the Mindanao brown dove and collectively called the dark-eared brown dove. Although threatened by habitat loss, the rate of loss significantly reduced from 2004 to 2007, and it was thus downlisted from Critically Endangered to Endangered status in the 2007 IUCN Red List.[2]",extant,ENRICHED
5556,6836,phapitreron leucotis,White-eared Brown-Dove,227.8,Medium,108.0,Forest,Dense habitats,1,Herbivore,12.21,18.65,15.64,121.44,118342.18,"The white-eared brown dove (Phapitreron leucotis) is a species of bird in the family Columbidae. It is endemic to the Philippines, and is most commonly found in lowland and montane forests.[2]",extant,ENRICHED
5557,9322,phaps chalcoptera,Common Bronzewing,353.1,Large,330.74,Forest,Open habitats,1,Herbivore,-43.64,-10.90,-26.24,135.71,5889502.17,"The common bronzewing (Phaps chalcoptera) is a species of medium-sized, heavily built pigeon.[2] Native to Australia and one of the country's most common pigeons, the common bronzewing is able to live in almost any habitat, with the possible exception of very barren areas and dense rainforests.[3] Its advertising call is an extraordinary mournful whooo repeated at metronomic intervals for an interminable length of time.[4]",extant,ENRICHED
5558,7377,pharomachrus antisianus,Crested Quetzal,371.6,Large,152.05,Forest,Dense habitats,1,Herbivore,-17.82,11.20,-5.51,-74.33,427100.00,"The crested quetzal /ketSAHL/ (Pharomachrus antisianus) is a species of bird in the family Trogonidae native to South America, where it is found in Bolivia, Colombia, Ecuador, Peru, and Venezuela. Its natural habitat is subtropical or tropical moist montane forests.",Least Concern,ENRICHED
5559,8226,pharomachrus auriceps,Golden-headed Quetzal,414.0,Large,180.0,Forest,Dense habitats,1,Herbivore,-17.97,10.85,-3.40,-74.62,494429.38,The golden-headed quetzal or corequenque (Pharomachrus auriceps) is a strikingly coloured bird in the genus Pharomachrus. It is found in moist mid-elevation forests from eastern Panama to northern Bolivia.,extant,ENRICHED
5560,6645,pharomachrus fulgidus,White-tipped Quetzal,370.3,Large,160.0,Forest,Dense habitats,1,Herbivore,9.97,11.23,10.50,-68.08,21862.68,"The white-tipped quetzal (Pharomachrus fulgidus) is a species of bird in the family Trogonidae found in Venezuela, Colombia, and Guyana. Two subspecies have been described.  Pharomachrus fulgidus fulgidus is found in the mountains of northern Venezuela and Pharomachrus fulgidus festatus ranges through the Santa Marta mountains of northeast Colombia. Quetzals are iridescent and colourful birds found in forests, woodlands and humid highlands. The white-tipped quetzal has been a limited subject of research. Pharomachrus nests have been studied to analyse the effects of rainfall on breeding, however conclusions are based on single observations.[2] On the IUCN Red list of threatened species, the white-tipped quetzal is listed as a species of least concern.[1]",extant,ENRICHED
5561,10810,pharomachrus mocinno,Resplendent Quetzal,545.3,Large,202.46,Forest,Dense habitats,1,Herbivore,8.51,17.39,14.75,-88.90,149097.40,0,Near Threatened,ENRICHED
5562,6492,pharomachrus pavoninus,Pavonine Quetzal,357.2,Large,163.0,Forest,Dense habitats,1,Herbivore,-13.95,6.41,-4.12,-66.70,3760744.35,"The pavonine quetzal (Pharomachrus pavoninus) is a species of bird in the family Trogonidae, the trogons. It is also known at the peacock trogon, red-billed train bearer, or viuda pico rojo in Spanish.[2] The pavonine quetzal lives in the Neotropics,  more specifically in the northern region of the Amazon basin, spreading from Colombia to Bolivia. The most notable characteristics helpful in identifying this bird are its plumage, red beak (male; females have grey bills), and its distribution - it is the only quetzal occupying the lowland rainforest east of the Andes.[2][3]",extant,ENRICHED
5563,3850,phedina borbonica,Mascarene Martin,184.0,Medium,22.18,Forest,Open habitats,2,Carnivore,-25.61,-11.95,-19.40,46.77,595253.95,"The Mascarene martin or Mascarene swallow (Phedina borbonica) is a passerine bird in the swallow family that breeds in Madagascar and in the Mascarene Islands. The nominate subspecies occurs on Mauritius and Réunion and has never been found away from the Mascarene Islands, but the smaller Madagascan subspecies, P. b. madagascariensis, is migratory and has been recorded wintering in East Africa or wandering to other Indian Ocean islands.",extant,ENRICHED
5564,2476,phelpsia inornata,White-bearded Flycatcher,204.9,Medium,29.4,Forest,Semi-open habitats,1,Carnivore,5.22,10.45,8.23,-67.09,278027.72,The white-bearded flycatcher (Phelpsia inornata) is a species of bird in the family Tyrannidae. It is the only member of the genus Phelpsia.[2] It is found in Colombia and Venezuela.,Least Concern,ENRICHED
5565,7020,pheucticus aureoventris,Black-backed Grosbeak,224.5,Medium,49.0,Forest,Semi-open habitats,1,Herbivore,-33.50,8.94,-18.57,-68.19,810017.32,"The black-backed grosbeak (Pheucticus aureoventris) is a bird in the family Cardinalidae, the cardinals or cardinal grosbeaks. It is found in Argentina, Brazil, Bolivia, Colombia, Ecuador, Paraguay, Peru, and Venezuela. They are often kept as cagebirds.[2][3]",extant,ENRICHED
