species_no,scientific_name,species_id
3662,malimbus ibadanensis,/m/02w71xk
3663,melanopareia maximiliani,/m/02w734s
3664,melidectes princeps,/m/02w73gd
3665,microcerculus philomela,/m/02w74d_
3666,myiobius atricaudus,/m/02w77sy
3667,myiozetetes luteiventris,/m/02w78sl
3668,myrmoborus myotherinus,/m/02w79kb
3669,ornithion brunneicapillus,/m/02w7jtd
3670,peneothello sigillata,/m/02w7n9x
3671,phyllolais pulchella,/m/02w7qd9
3672,sericornis humilis,/m/02w87vy
3673,spartonoica maluroides,/m/02w89wx
3674,sporophila hypochroma,/m/02w8bkx
3675,thamnomanes caesius,/m/02w8gyv
3676,pheugopedius fasciatoventris,/m/02w8j7f
3677,cantorchilus semibadius,/m/02w8jl3
3678,turdoides earlei,/m/02w8lf7
3679,turdoides sharpei,/m/02w8lsy
3680,tarphonomus certhioides,/m/02w8mvz
3681,campethera nivosa,/m/02w8ss1
3682,picumnus cinnamomeus,/m/02w8wdz
3683,picumnus exilis,/m/02w8wh0
3684,prodotiscus zambesiae,/m/02w8x28
3685,veniliornis affinis,/m/02w8xqx
3686,calyptophilus tertius,/m/03c56hz
3687,arses lorealis,/m/04q2fpm
3688,buteo platypterus brunnescens,/m/04sx7yf
3689,woodward's eagle,/m/05mrxnk
3690,sinosuthora alphonsiana,/m/07njb9
3691,pseudocolaptes lawrencii,/m/0b7x5b
3692,penelope ortoni,/m/0dbpjt
3693,myiodynastes hemichrysus,/m/0ddz99
3694,synallaxis brachyura,/m/0ffv1x
3695,buteo bannermani,/m/0hgpxfm
3696,chasiempis sclateri,/m/0k29bdt
3697,tockus ruahae,/m/0tkh642
3698,falcipennis franklinii,/m/012lb4kd
3699,zonerodius heliosylus,/m/025wqx5
3700,tanysiptera ellioti,/m/027fkp8
3701,estrilda rufibarba,/m/02819p2
3702,lonchura nevermanni,/m/0284h20
3703,phalacrocorax colensoi,/m/02pm5vh
3704,nothoprocta taczanowskii,/m/02prnvp
3705,nothura darwinii,/m/02pvfxd
3706,gallinago nobilis,/m/02rv_k3
3707,paroreomyza flammea,/m/02vt9l2
3708,saltator albicollis,/m/02vtw2v
3709,arborophila atrogularis,/m/02vv29j
3710,arborophila charltonii,/m/02vv2c7
3711,ptilopachus nahani,/m/02vv37j
3712,megapodius bernsteinii,/m/02vv3jt
3713,erythrotriorchis buergersi,/m/02w4k39
3714,calendulauda poecilosterna,/m/02w4lms
3715,mirafra rufa,/m/02w4lp4
3716,bucco macrodactylus,/m/02w4q4j
3717,tockus jacksoni,/m/02w4rgh
3718,tockus pallidirostris,/m/02w4rh5
3719,caprimulgus poliocephalus,/m/02w4s3g
3720,uropsalis segmentata,/m/02w4swj
3721,charadrius thoracicus,/m/02w4t0b
3722,prioniturus platurus,/m/02w506f
3723,phyllastrephus flavostriatus,/m/02w52r8
3724,pycnonotus nieuwenhuisii,/m/02w535d
3725,coenocorypha pusilla,/m/02w53qs
3726,acridotheres albocinctus,/m/02w55rq
3727,cercomacra cinerascens,/m/02w5_9y
3728,ducula bakeri,/m/02w5bz2
3729,geotrygon saphirina,/m/02w5d54
3730,patagioenas oenops,/m/02w5dzd
3731,aethopyga boltoni,/m/02w5n7h
3732,amytornis woodwardi,/m/02w5pfp
3733,artamella viridis,/m/02w5r6d
3734,asthenes ottonis,/m/02w5rg_
3735,atlapetes nationi,/m/02w5rx2
3736,brachypteryx stellata,/m/02w5xwj
3737,campylorhynchus megalopterus,/m/02w5zpn
3738,cnemophilus loriae,/m/02w65h8
3739,corythopis torquatus,/m/02w685y
3740,dacnis nigripes,/m/02w6cts
3741,dicrurus balicassius,/m/02w6flv
3742,diglossa indigotica,/m/02w6g07
3743,elaenia pallatangae,/m/02w6hrz
3744,ficedula basilanica,/m/02w6k_k
3745,foulehaio carunculatus,/m/02w6lm4
3746,geositta maritima,/m/02w6mpj
3747,hemispingus superciliaris,/m/02w6s8g
3748,hemitriccus kaempferi,/m/02w6sjc
3749,leptopogon rufipectus,/m/02w6z4l
3750,sylviorthorhynchus desmursii,/m/02w6z7p
3751,malimbus ballmanni,/m/02w71t3
3752,muscigralla brevicauda,/m/02w76ls
3753,myioborus melanocephalus,/m/02w7804
3754,myioborus ornatus,/m/02w7815
3755,myrmotherula minor,/m/02w7b3k
3756,mimus melanotis,/m/02w7fjk
3757,oriolus szalayi,/m/02w7jpz
3758,pericrocotus cantonensis,/m/02w7nfp
3759,philydor atricapillus,/m/02w7pl5
3760,phrygilus atriceps,/m/02w7q3c
3761,pitta anerythra,/m/02w7rxf
3762,pittasoma michleri,/m/02w7s9v
3763,platysteira concreta,/m/02w7spj
3764,ploceus luteolus,/m/02w7t9t
3765,progne elegans,/m/02w7wzc
3766,prunella strophiata,/m/02w7x46
3767,thamnophilus bernardi,/m/02w836r
3768,saxicola gutturalis,/m/02w83d7
3769,scelorchilus albicollis,/m/02w83fz
3770,thamnophilus palliatus,/m/02w8h84
3771,pheugopedius genibarbis,/m/02w8j8t
3772,turdus swalesi,/m/02w8mkb
3773,vireo gundlachii,/m/02w8nhy
3774,xenopsaris albinucha,/m/02w8pgj
3775,brachygalba lugubris,/m/02w8sgf
3776,colaptes atricollis,/m/02w8t4f
3777,megalaima lagrandieri,/m/02w8vnx
3778,nesoctites micromegas,/m/02w8w5d
3779,picumnus minutissimus,/m/02w8wlt
3780,gymnomyza samoensis,/m/02wz9gr
3781,eremophila decipiens,/m/02zb84v
3782,tyto gigantea,/m/03cbt26
3783,cutia legalleni,/m/0464b06
3784,scolopax bukidnonensis,/m/04966d
3785,ara martinicus,/m/04n29mb
3786,pomarea whitneyi,/m/08pwx6
3787,lamprospiza melanoleuca,/m/0cgrnk
3788,phylloscopus magnirostris,/m/0dbt6z
3789,charmosyna diadema,/m/0f0yvd
3790,carpodacus ferreorostris,/m/0f2rv2
3791,talegalla cuvieri,/m/0g1205
3792,matuku otagoense,/m/010lr2zs
3793,phylloscopus examinandus,/m/011l5tv9
3794,scolopax celebensis,/m/01tpng
3795,sporophila melanops,/m/0271mb6
3796,oreostruthus fuliginosus,/m/0281dsf
3797,crypturellus berlepschi,/m/02pp1kq
3798,gallinago imperialis,/m/02rl6lz
3799,eudyptes chathamensis,/m/02rvzdj
3800,campylopterus hyperythrus,/m/02vtrg9
3801,haplophaedia lugens,/m/02vtsrk
3802,penelope argyrotis,/m/02vv3zx
3803,phylloscopus reguloides,/m/02vv6t_
3804,phylloscopus pulcher,/m/02vv6tn
3805,seicercus castaniceps,/m/02vv72l
3806,ammomanes grayi,/m/02w4m4z
3807,hydropsalis maculicaudus,/m/02w4rzn
3808,coccyzus ferrugineus,/m/02w4vp8
3809,cuculus rochii,/m/02w4w0z
3810,hierococcyx vagans,/m/02w4w1_
3811,pterodroma pycrofti,/m/02w4y8v
3812,nicator gularis,/m/02w52kl
3813,otus madagascariensis,/m/02w55bv
3814,onychognathus fulgidus,/m/02w56zn
3815,ducula pistrinaria,/m/02w5cfw
3816,zentrygon chiriquensis,/m/02w5czk
3817,patagioenas goodsoni,/m/02w5dx7
3818,reinwardtoena crassirostris,/m/02w5f_5
3819,certhia nipalensis,/m/02w5_l5
3820,aegithalos fuliginosus,/m/02w5n3q
3821,aegithalos niveogularis,/m/02w5n5s
3822,anisognathus melanogenys,/m/02w5prn
3823,drymotoxeres pucheranii,/m/02w5zht
3824,cinclodes taczanowskii,/m/02w63z3
3825,cisticola textrix,/m/02w64_3
3826,cisticola ayresii,/m/02w6493
3827,conirostrum rufum,/m/02w661h
3828,cyanocorax heilprini,/m/02w6b_9
3829,culicicapa helianthea,/m/02w6bt3
3830,dendrocitta bayleyi,/m/02w6dlj
3831,diglossa sittoides,/m/02w6g29
3832,dryoscopus gambensis,/m/02w6h9w
3833,euphonia rufiventris,/m/02w6kdk
3834,granatellus pelzelni,/m/02w6rjc
3835,hylophylax naevius,/m/02w6v7s
3836,icterus graceannae,/m/02w6w0j
3837,macronyx flavicollis,/m/02w7122
3838,melanodera xanthogramma,/m/02w7309
3839,melithreptus affinis,/m/02w73zx
3840,microcerculus ustulatus,/m/02w74gc
3841,mitrospingus cassinii,/m/02w754q
3842,myioparus plumbeus,/m/02w78b4
3843,myiotriccus ornatus,/m/02w78qj
3844,oreocharis arfaki,/m/02w7j0n
3845,asthenes moreirae,/m/02w7j2c
3846,pachycare flavogriseum,/m/02w7l0y
3847,pachyramphus marginatus,/m/02w7lql
3848,neosuthora davidiana,/m/02w7lzw
3849,pericrocotus tegimae,/m/02w7nkg
3850,phedina borbonica,/m/02w7p4r
3851,ceratopipra cornuta,/m/02w7rbk
3852,platysteira castanea,/m/02w7snh
3853,polystictus superciliaris,/m/02w7vdw
3854,prunella immaculata,/m/02w7x24
3855,prunella rubeculoides,/m/02w7x35
3856,quiscalus palustris,/m/02w7yx7
3857,sitta yunnanensis,/m/02w89nb
3858,tachyphonus surinamus,/m/02w8fdn
3859,urothraupis stolzmanni,/m/02w8n36
3860,vanga curvirostris,/m/02w8n47
3861,pomatorhinus superciliaris,/m/02w8pl_
3862,xenotriccus mexicanus,/m/02w8pl9
3863,zoothera mollissima,/m/02w8qsg
3864,gecinulus grantia,/m/02w8v1_
3865,lybius rubrifacies,/m/02w8vjs
3866,picumnus aurifrons,/m/02w8wd8
3867,fulvetta manipurensis,/m/04czjhw
3868,acrocephalus caffer,/m/05gq3b
3869,macgregoria pulchra,/m/0dnwld
3870,thick-billed fox sparrow,/m/0fl2vy
3871,hirundapus celebensis,/m/0h485x
3872,cinclodes albiventris,/m/0hnffkl
3873,ardea bennuides,/m/0j296qf
3874,poospiza lateralis,/m/0k3mxrx
3875,ortalis squamata,/m/0p3qqm_
3876,mesitornis unicolor,/m/026pfd0
3877,tanysiptera carolinae,/m/026zh37
3878,lonchura vana,/m/0284gzl
3879,aegotheles novazelandiae,/m/02ptt6q
3880,tchagra tchagra,/m/02qhh8x
3881,cinnyris sovimanga,/m/02qs3td
3882,otus brookii,/m/02r945z
3883,delichon nipalense,/m/02rb5x3
3884,campylopterus duidae,/m/02vtrd7
3885,campylopterus largipennis,/m/02vtrgn
3886,taphrolesbia griseiventris,/m/02vtvbs
3887,loriculus amabilis,/m/02w4_6r
3888,accipiter erythropus,/m/02w4jf9
3889,accipiter nanus,/m/02w4jnj
3890,bucco noanamae,/m/02w4q56
3891,caprimulgus inornatus,/m/02w4rx7
3892,caprimulgus nigrescens,/m/02w4s1d
3893,thescelocichla leucopleura,/m/02w53lw
3894,acridotheres cinereus,/m/02w55sj
3895,ducula oceanica,/m/02w5c9v
3896,zentrygon albifacies,/m/02w5cxj
3897,zentrygon carrikeri,/m/02w5cyr
3898,macropygia nigrirostris,/m/02w5dnb
3899,rhinopomastus minor,/m/02w5hpv
3900,mustelirallus albicollis,/m/02w5m6v
3901,agelaius humeralis,/m/02w5ngq
3902,rhynchospiza stolzmanni,/m/02w5np8
3903,alcippe morrisonia,/m/02w5ntr
3904,anthoscopus minutus,/m/02w5pw2
3905,asthenes dorbignyi,/m/02w5rd7
3906,clibanornis rubiginosus,/m/02w5s8g
3907,cinclocerthia ruficauda,/m/02w63q6
3908,cisticola brachypterus,/m/02w64bh
3909,colluricincla boweri,/m/02w65q4
3910,conopophila whitei,/m/02w66cg
3911,cyphorhinus phaeocephalus,/m/02w6cp9
3912,dicaeum aureolimbatum,/m/02w6dzx
3913,dicaeum haematostictum,/m/02w6f4r
3914,lichmera limbata,/m/02w6_kz
3915,ficedula dumetoria,/m/02w6l1m
3916,grallaria flavotincta,/m/02w6r2z
3917,heterophasia pulchella,/m/02w6t7t
3918,hirundo megaensis,/m/02w6tdz
3919,laniarius bicolor,/m/02w6y1w
3920,macronyx aurantiigula,/m/02w7100
3921,malacopteron cinereum,/m/02w71q0
3922,allenia fusca,/m/02w7287
3923,myiarchus apicalis,/m/02w77gz
3924,myiarchus yucatanensis,/m/02w77s7
3925,nasica longirostris,/m/02w7cd3
3926,cyanomitra veroxii,/m/02w7dwl
3927,zosterops abyssinicus,/m/02w7fm9
3928,periparus amabilis,/m/02w7mfc
3929,phrygilus carbonarius,/m/02w7q3q
3930,platyrinchus cancrominus,/m/02w7sdl
3931,psarocolius cassini,/m/02w7x8b
3932,pteruthius  intermedius,/m/02w7x_c
3933,pseudoseisura cristata,/m/02w7xnc
3934,ptilocichla leucogrammica,/m/02w7y4j
3935,rhipidura phoenicura,/m/02w8284
3936,sericornis keri,/m/02w87w8
3937,turdus jamaicensis,/m/02w8m81
3938,xenoligea montana,/m/02w8p4k
3939,yuhina castaniceps,/m/02w8q4j
3940,erpornis zantholeuca,/m/02w8qbq
3941,picoides ramsayi,/m/02w8tj3
3942,dendropicos elachus,/m/02w8tlj
3943,apaloderma aequatoriale,/m/02w8yqx
3944,phaethornis augusti,/m/05h1r9
3945,leucocarbo nivalis,/m/05h5qdn
3946,myiarchus venezuelensis,/m/067h43
3947,conirostrum bicolor,/m/06h2bf
3948,otus moheliensis,/m/07__tz
3949,caprimulgus mahrattensis,/m/0bw5t8
3950,neothraupis fasciata,/m/0cfmm_
3951,pseudobulweria becki,/m/0f106n
3952,vireo brevipennis,/m/0fkg4d
3953,chaetoptila angustipluma,/m/0g1mn4
3954,icterus dominicensis,/m/0g540mh
3955,sterna virgata,/m/0gjm_2
3956,corvus sinaloae,/m/01g1sg
3957,nigrita bicolor,/m/02800hp
3958,nothocercus julius,/m/02pj5b0
3959,geokichla piaggiae,/m/02r6pdf
3960,otus mindorensis,/m/02r9p_n
3961,psophodes nigrogularis,/m/02rccgw
3962,akialoa obscura,/m/02vt1dq
3963,carpodacus rodochroa,/m/02vt92z
3964,crithagra capistratus,/m/02vt9wq
3965,heliangelus zusii,/m/02vtswb
3966,amazilia sapphirina,/m/02vtt4z
3967,metallura eupogon,/m/02vttlq
3968,odontophorus speciosus,/m/02vv3tr
3969,ortalis wagleri,/m/02vv3yw
3970,phylloscopus ijimae,/m/02vv6mg
3971,mirafra erythrocephala,/m/02w4lk0
3972,mirafra passerina,/m/02w4lmf
3973,certhilauda semitorquata,/m/02w4mch
3974,malacoptila fusca,/m/02w4q8n
3975,coccycua cinerea,/m/02w4vn7
3976,coccyzus euleri,/m/02w4vnl
3977,micrastur buckleyi,/m/02w4x1z
3978,prioniturus verticalis,/m/02w506s
3979,saroglossa spiloptera,/m/02w578k
3980,macropygia emiliana,/m/02w5dkz
3981,ptilinopus fischeri,/m/02w5fhq
3982,rallus antarcticus,/m/02w5mgd
3983,turnix maculosus,/m/02w5mrp
3984,hedydipna platurus,/m/02w5q2n
3985,arremon schlegeli,/m/02w5r2m
3986,cyornis superbus,/m/02w6cml
3987,emberiza poliopleura,/m/02w6j50
3988,euplectes hartlaubi,/m/02w6kms
3989,geothlypis speciosa,/m/02w6qgp
3990,hirundo aethiopica,/m/02w6tb6
3991,malacocincla perspicillata,/m/02w718m
3992,malurus cyanocephalus,/m/02w722r
3993,monticola sharpei,/m/02w762m
3994,myiarchus panamensis,/m/02w77lr
3995,nectarinia purpureiventris,/m/02w7dhk
3996,turdus eremita,/m/02w7fgh
3997,psophodes occidentalis,/m/02w7xwy
3998,pteruthius melanotis,/m/02w7y0r
3999,rhinocrypta lanceolata,/m/02w81c8
4000,schiffornis virescens,/m/02w83l2
4001,spelaeornis chocolatinus,/m/02w8b22
4002,stipiturus ruficeps,/m/02w8cwv
4003,synallaxis subpudica,/m/02w8f08
4004,syndactyla rufosuperciliata,/m/02w8f4r
4005,vireolanius melitophrys,/m/02w8nsj
4006,xiphocolaptes major,/m/02w8pp1
4007,yuhina nigrimenta,/m/02w8q9p
4008,zosterops nigrorum,/m/02w8rf2
4009,capito maculicoronatus,/m/02w8sxw
4010,dinopium shorii,/m/02w8tpm
4011,picumnus dorbignyanus,/m/02w8wgb
4012,pogoniulus simplex,/m/02w8w_w
4013,dendrocincla turdina,/m/03c8xjx
4014,progne dominicensis,/m/053fg2
4015,cypsnagra hirundinacea,/m/0cfmv0
4016,malacopteron affine,/m/0dy_w6
4017,thryophilus pleurostictus,/m/0f1hkg
4018,coua delalandei,/m/0f2wwm
4019,porzana sandwichensis,/m/0f3v8k
4020,turdus helleri,/m/0ftv9p
4021,foudia sechellarum,/m/0gshyt
4022,macronous bornensis,/m/0h1gvpk
4023,pteruthius aeralatus,/m/0tkjmbh
4024,pteruthius aenobarbus,/m/0tkkmnv
4025,muscicapa sodhii,/m/012cdykd
4026,pionus seniloides,/m/012l6cxb
4027,pternistis nobilis,/m/026wy7q
4028,nigrita canicapillus,/m/02802qx
4029,nesocharis capistrata,/m/028034n
4030,paludipasser locustella,/m/0281dd1
4031,corvus jamaicensis,/m/029s95
4032,crypturellus ptaritepui,/m/02pp2dj
4033,pogoniulus pusillus,/m/02q005g
4034,hirundo dimidiata,/m/02q184g
4035,eriocnemis cupreoventris,/m/02vts9t
4036,eriocnemis glaucopoides,/m/02vtsc5
4037,metallura odomae,/m/02vttn2
4038,myrmia micrura,/m/02vttqh
4039,lanius dorsalis,/m/02vz6fb
4040,certhilauda curvirostris,/m/02w4mb3
4041,calendulauda alopex,/m/02w4mrj
4042,centropus monachus,/m/02w4t_m
4043,coua ruficeps,/m/02w4vwt
4044,arizelocichla nigriceps,/m/02w51ln
4045,nicator chloris,/m/02w52jq
4046,chalcophaps stephani,/m/02w5bdb
4047,eulabeornis castaneoventris,/m/02w5l92
4048,anairetes flavirostris,/m/02w5pl4
4049,anthreptes longuemarei,/m/02w5q0l
4050,anthus furcatus,/m/02w5q8v
4051,bangsia arcaei,/m/02w5sbx
4052,myiothlypis nigrocristata,/m/02w5xdd
4053,carpodectes hopkei,/m/02w5zt2
4054,chloropsis palawanensis,/m/02w62_5
4055,chlorospingus canigularis,/m/02w631y
4056,climacteris affinis,/m/02w6548
4057,lichenostomus unicolor,/m/02w6_fh
4058,euphonia trinitatis,/m/02w6kg8
4059,eurylaimus samarensis,/m/02w6ktz
4060,grallaria milleri,/m/02w6r6r
4061,gymnocichla nudiceps,/m/02w6rpw
4062,hypothymis helenae,/m/02w6vtn
4063,knipolegus cyanirostris,/m/02w6xkq
4064,malcorus pectoralis,/m/02w71ss
4065,symposiachrus axillaris,/m/02w759w
4066,muscisaxicola juninensis,/m/02w76t_
4067,myiobius sulphureipygius,/m/02w77vn
4068,pachyramphus homochrous,/m/02w7lp6
4069,pachyramphus niger,/m/02w7lrz
4070,pipreola formosa,/m/02w7rhq
4071,erythropitta venusta,/m/02w7s8t
4072,pseudocolopteryx sclateri,/m/02w7xjy
4073,pyriglena atra,/m/02w7ypc
4074,remiz coronatus,/m/02w812b
4075,asthenes perijana,/m/02w86z1
4076,teledromas fuscus,/m/02w8gf9
4077,todirostrum nigriceps,/m/02w8jzv
4078,todirostrum poliocephalum,/m/02w8kkr
4079,turdoides altirostris,/m/02w8lcj
4080,turdoides fulva,/m/02w8lfy
4081,uropsila leucogastra,/m/02w8n1h
4082,phalacrocorax campbelli,/m/02w8ry7
4083,capito quinticolor,/m/02w8syx
4084,picoides temminckii,/m/02w8tk4
4085,hierococcyx pectoralis,/m/02xb4q2
4086,rhynchostruthus socotranus,/m/0464bkr
4087,colaptes melanolaimus,/m/04ghjsw
4088,aegithalos iouschistos,/m/0523y_m
4089,crypturellus variegatus,/m/06d40c
4090,hylophilus flavipes,/m/07dbps
4091,telespiza ultima,/m/0b4h06
4092,oriolus isabellae,/m/0b77n0
4093,passer suahelicus,/m/0bwmd5
4094,rhipidura cyaniceps,/m/0dgjdg
4095,archboldia papuensis,/m/0d_vk0
4096,empidonax atriceps,/m/0fz4m7
4097,gallinula comeri,/m/0g4vz3
4098,gallinago andina,/m/0h55t2q
4099,rhipidura albogularis,/m/0sgfx2t
4100,erythropitta ussheri,/m/0z88yb2
4101,moho bishopi,/m/02650yj
4102,ducula poliocephala,/m/026j07x
4103,circus spilothorax,/m/02plgx6
4104,crypturellus transfasciatus,/m/02pprls
4105,hapalopsittaca melanotis,/m/02qbz9s
4106,eremomela icteropygialis,/m/02r7jw7
4107,saltator atricollis,/m/02vtw35
4108,pternistis ahantensis,/m/02vv2_z
4109,dendrortyx macroura,/m/02vv2z7
4110,penelope marail,/m/02vv419
4111,myrmecocichla nigra,/m/02vwqzy
4112,corvus validus,/m/02w3_fp
4113,leucopternis kuhli,/m/02w4k8t
4114,psittacara brevipes,/m/02w4yv_
4115,charmosyna josefinae,/m/02w4zf2
4116,pycnonotus melanoleucos,/m/02w534z
4117,onychognathus frater,/m/02w56yv
4118,spreo albicapillus,/m/02w57bh
4119,cercomacra carbonaria,/m/02w5_8x
4120,ducula perspicillata,/m/02w5ccg
4121,ptilinopus dohertyi,/m/02w5ffp
4122,todiramphus funebris,/m/02w5hv_
4123,coturnicops notatus,/m/02w5l8d
4124,mustelirallus colombiana,/m/02w5lzy
4125,sarothrura pulchra,/m/02w5mp8
4126,actinodura morrisoniana,/m/02w5n0m
4127,alopochelidon fucata,/m/02w5p0m
4128,asthenes baeri,/m/02w5rbw
4129,cinclosoma castaneothorax,/m/02w63_4
4130,cisticola aridulus,/m/02w648s
4131,conopophaga aurita,/m/02w666_
4132,lichenostomus cratitius,/m/02w6_68
4133,coracina lineata,/m/02w678q
4134,lichenostomus hindwoodi,/m/02w6_b1
4135,cyanerpes nitidus,/m/02w6bww
4136,dacnis hartlaubi,/m/02w6crq
4137,deltarhynchus flammulatus,/m/02w6dh2
4138,dicrurus montanus,/m/02w6fpy
4139,diglossa lafresnayii,/m/02w6g0y
4140,emberiza godlewskii,/m/02w6j2z
4141,emberiza socotrana,/m/02w6j5q
4142,cercotrichas signata,/m/02w6jy2
4143,furnarius torridus,/m/02w6lvc
4144,trochalopteron variegatum,/m/02w6ml2
4145,grallaria eludens,/m/02w6r17
4146,hemispingus frontalis,/m/02w6s49
4147,hylacola cauta,/m/02w6tmv
4148,tunchiornis ochraceiceps,/m/02w6v1l
4149,icterus auricapillus,/m/02w6vy2
4150,megabyas flammulatus,/m/02w72p_
4151,melanospiza richardsoni,/m/02w736v
4152,cinnyris superbus,/m/02w7ds4
4153,phyllomyias burmeisteri,/m/02w7qfp
4154,ploceus pelzelni,/m/02w7th_
4155,prinia crinigera,/m/02w7w7b
4156,pselliophorus luteoviridis,/m/02w7x9c
4157,pyriglena leuconota,/m/02w7yqd
4158,ramsayornis fasciatus,/m/02w80yj
4159,remiz consobrinus,/m/02w810m
4160,schetba rufa,/m/02w83hp
4161,stachyris erythroptera,/m/02w8c5h
4162,cantorchilus nigricapillus,/m/02w8jj1
4163,melanerpes hypopolius,/m/02w8vxg
4164,trachyphonus purpuratus,/m/02w8xkd
4165,attagis malouinus,/m/02w97yh
4166,procelsterna albivitta,/m/02wz66w
4167,cereopsis novaehollandiae grisea,/m/03ycds1
4168,veniliornis kirkii,/m/05z1cg
4169,sclateria naevia,/m/074wwf
4170,geothlypis beldingi,/m/07wgzz
4171,pterodroma axillaris,/m/081h2s
4172,cursorius rufus,/m/08w_44
4173,junco vulcani,/m/0ckd2b
4174,parotia helenae,/m/0d7l2s
4175,phylloscopus occipitalis,/m/0dbtb2
4176,epinecrophylla fulviventris,/m/0ftr6k
4177,charmosyna amabilis,/m/0fzj4f
4178,hypsipetes borbonicus,/m/0gsfb7
4179,cursorius somalensis,/m/0h52cjj
4180,bornean black magpie,/m/0zc06b5
4181,lagonosticta virata,/m/0280r_0
4182,acrocephalus brevipennis,/m/02m_4f
4183,eremophila latrobei,/m/02rfb9c
4184,phylloscopus yunnanensis,/m/02vkrg7
4185,phaethornis nattereri,/m/02vtv03
4186,mitu tomentosum,/m/02vv3mx
4187,locustella thoracica,/m/02vv562
4188,seicercus grammiceps,/m/02vv738
4189,centropus melanops,/m/02w4tyx
4190,batrachostomus affinis,/m/02w594m
4191,columba sjostedti,/m/02w5bqd
4192,pterocles burchelli,/m/02w5f5b
4193,merops boehmi,/m/02w5hf7
4194,aenigmatolimnas marginalis,/m/02w5kwp
4195,anabacerthia striaticollis,/m/02w5pgq
4196,anairetes nigrocristatus,/m/02w5plv
4197,asthenes pyrrholeuca,/m/02w5rjd
4198,myiothlypis basilicus,/m/02w5sfn
4199,biatas nigropectus,/m/02w5xsf
4200,chloropsis kinabaluensis,/m/02w62z4
4201,crocias langbianis,/m/02w6brd
4202,dicaeum australe,/m/02w6d_l
4203,dendrocolaptes certhia,/m/02w6dmk
4204,diuca speculifera,/m/02w6g4q
4205,eminia lepida,/m/02w6jb5
4206,enicurus velatus,/m/02w6jkr
4207,geothlypis nelsoni,/m/02w6qfn
4208,grallaria rufocinerea,/m/02w6r8t
4209,hypositta corallirostris,/m/02w6vp5
4210,malurus alboscapulatus,/m/02w71__
4211,malacocincla abbotti,/m/02w714v
4212,meliphaga gracilis,/m/02w73s0
4213,melithreptus validirostris,/m/02w7408
4214,mionectes olivaceus,/m/02w7518
4215,muscicapa comitata,/m/02w76cx
4216,muscisaxicola albilora,/m/02w76pj
4217,myrmecocichla arnotti,/m/02w79ch
4218,cinnyris solaris,/m/02w7dq2
4219,oriolus brachyrynchus,/m/02w7jg1
4220,orthonyx temminckii,/m/02w7jxv
4221,oryzoborus atrirostris,/m/02w7k0z
4222,phylloscartes flavovirens,/m/02w7qv1
4223,podoces biddulphi,/m/02w7tv9
4224,prinia buchanani,/m/02w7w6n
4225,prionochilus plateni,/m/02w7why
4226,promerops gurneyi,/m/02w7x0s
4227,psarocolius guatimozinus,/m/02w7x8p
4228,pseudocolopteryx acutipennis,/m/02w7xgw
4229,satrapa icterophrys,/m/02w83b5
4230,sporopipes squamifrons,/m/02w8c0p
4231,tangara inornata,/m/02w8fvd
4232,thamnophilus punctatus,/m/02w8hc7
4233,turdus rufitorques,/m/02w8mj9
4234,yuhina gularis,/m/02w8q7m
4235,zoothera monticola,/m/02w8qst
4236,campethera caroli,/m/02w8sqp
4237,picumnus granadensis,/m/02w8wj1
4238,oenanthe heuglini,/m/03c2b3m
4239,stiphrornis erythrothorax,/m/04n1qgv
4240,megalaima malabarica,/m/05m__4l
4241,empidornis semipartitus,/m/09xsq3
4242,turdus abyssinicus,/m/0bmg8bk
4243,oceanodroma macrodactyla,/m/0c3_3q
4244,zosterops albogularis,/m/0g5h34
4245,acanthidops bairdi,/m/0gfbl9
4246,hypsipetes olivaceus,/m/0gsbz0
4247,riparia diluta,/m/0_qjpz2
4248,ptilinopus wallacii,/m/026phyl
4249,crypturellus erythropus,/m/026zmg7
4250,phaethornis syrmatophorus,/m/02752v3
4251,clytoceyx rex,/m/027p7j9
4252,pyrenestes minor,/m/0280qr4
4253,circus macrosceles,/m/02plgyy
4254,otus balli,/m/02r8k0t
4255,tockus bradfieldi,/m/02tqq4
4256,chenonetta finschi,/m/02v_rfy
4257,callacanthis burtoni,/m/02vt1gf
4258,carpodacus roborowskii,/m/02vt92m
4259,crithagra ankoberensis,/m/02vt9t_
4260,chlorostilbon alice,/m/02vtrs8
4261,pternistis rufopictus,/m/02vv3bm
4262,acrocephalus rufescens,/m/02vv4py
4263,nystalus radiatus,/m/02w4qrs
4264,neomorphus pucheranii,/m/02w4wb7
4265,psittacella modesta,/m/02w50gh
4266,pycnonotus striatus,/m/02w539h
4267,batrachostomus mixtus,/m/02w598m
4268,threskiornis bernieri,/m/02w5b8x
4269,ptilinopus viridis,/m/02w5fzh
4270,actenoides bougainvillei,/m/02w5gnh
4271,eurystomus azureus,/m/02w5h8s
4272,halcyon badia,/m/02w5h9t
